Price,House_Type,Area,Bedrooms,Bathrooms,Receptions,Location,County,Central_London_Flag,Area_Classifier
1225000,House,1633,4,4,4,Richmond,Surrey,No,medium
1585000,House,2055,4,4,4,Wandsworth,London,No,medium
3950000,House,2815,4,4,4,Kensington and Chelsea,London,No,medium
985000,Flat / Apartment,1295,3,3,3,Wandsworth,London,No,medium
1500000,Flat / Apartment,1275,3,3,3,Westminster,London,No,medium
950000,House,1357,3,3,3,Merton,London,No,medium
725000,Flat / Apartment,1134,2,2,2,Wandsworth,London,No,medium
775000,House,1169,3,3,3,Richmond Upon Thames,London,No,medium
1550000,House,2052,4,4,4,Wandsworth,London,No,medium
1600000,Flat / Apartment,1402,2,2,2,Westminster,London,Yes,medium
4950000,Flat / Apartment,2817,6,6,6,Westminster,London,Yes,medium
1000000,House,2000,4,4,4,Buckhurst Hill,Essex,No,medium
1250000,House,2244,4,4,4,Loughton,Essex,No,medium
1650000,New development,1259,3,3,3,City Of London,London,Yes,medium
1100000,Flat / Apartment,1095,2,2,2,Hackney,London,No,medium
2450000,Penthouse,1879,3,3,3,Camden,London,No,medium
1349950,House,2986,5,5,5,Esher,Surrey,No,medium
1350000,House,1890,4,4,4,East Molesey,Surrey,No,medium
900000,House,1437,3,3,3,Esher,Surrey,No,medium
1000000,Penthouse,1539,2,2,2,Southwark,London,No,medium
825000,Flat / Apartment,1517,3,3,3,Wandsworth,London,No,medium
1600000,House,2340,5,5,5,Wandsworth,London,No,medium
1250000,Flat / Apartment,1085,2,2,2,Islington,London,Yes,medium
1100000,House,1112,3,3,3,Hounslow,London,No,medium
1200000,House,1517,4,4,4,Hounslow,London,No,medium
1250000,House,1952,3,3,3,Richmond Upon Thames,London,No,medium
800000,House,1148,3,3,3,Wandsworth,London,No,medium
1450000,House,2131,4,4,4,Wandsworth,London,No,medium
2000000,House,2518,5,5,5,Wandsworth,London,No,medium
1350000,Bungalow,2912,4,4,4,Northwood,Middlesex,No,medium
1435000,House,1341,3,3,3,Islington,London,No,medium
1295000,New development,1321,2,2,2,Hackney,London,No,medium
2350000,House,2281,4,4,4,Richmond Upon Thames,London,No,medium
1350000,House,1805,4,4,4,Wandsworth,London,No,medium
1850000,Penthouse,2120,3,3,3,Wandsworth,London,No,medium
1460000,New development,1399,3,3,3,Wandsworth,London,No,medium
2200000,House,2266,5,5,5,Richmond Upon Thames,London,No,medium
1325000,House,1782,4,4,4,Hammersmith and Fulham,London,No,medium
1195000,House,1271,3,3,3,Merton,London,No,medium
1995000,House,2620,5,5,5,Merton,London,No,medium
1585000,House,1712,4,4,4,Merton,London,No,medium
1875000,House,2422,5,5,5,Wandsworth,London,No,medium
2000000,Flat / Apartment,1520,2,2,2,Westminster,London,No,medium
1650000,House,1750,4,4,4,Richmond,Surrey,No,medium
700000,Flat / Apartment,1040,3,3,3,Wandsworth,London,No,medium
1750000,House,1224,3,3,3,Westminster,London,Yes,medium
3500000,House,2216,4,4,4,Islington,London,No,medium
925000,Flat / Apartment,1032,2,2,2,Hackney,London,No,medium
1850000,Flat / Apartment,1623,4,4,4,Islington,London,No,medium
2295000,Flat / Apartment,2039,3,3,3,Camden,London,No,medium
1350000,House,1767,4,4,4,Richmond Upon Thames,London,No,medium
1418000,New development,1335,3,3,3,Tower Hamlets,London,No,medium
1300000,House,1685,4,4,4,Hounslow,London,No,medium
2400000,House,2425,5,5,5,Richmond Upon Thames,London,No,medium
765000,House,1500,4,4,4,New Malden,Surrey,No,medium
1250000,House,2502,5,5,5,Walton-on-Thames,Surrey,No,medium
1200000,House,1746,5,5,5,Wandsworth,London,No,medium
825000,Penthouse,1226,2,2,2,Islington,London,No,medium
975000,Flat / Apartment,1386,3,3,3,Hammersmith and Fulham,London,No,medium
925000,House,1270,4,4,4,Esher,Surrey,No,medium
1495000,Flat / Apartment,1122,2,2,2,Kensington and Chelsea,London,No,medium
2350000,House,2667,5,5,5,Richmond Upon Thames,London,No,medium
765000,Flat / Apartment,1025,4,4,4,Wandsworth,London,No,medium
799950,Flat / Apartment,1320,4,4,4,Wandsworth,London,No,medium
1200000,House,1710,4,4,4,Hounslow,London,No,medium
1250000,House,1395,4,4,4,Hounslow,London,No,medium
1495000,House,1889,4,4,4,Hounslow,London,No,medium
1950000,House,2150,4,4,4,Richmond Upon Thames,London,No,medium
2250000,Flat / Apartment,1641,3,3,3,Wandsworth,London,No,medium
749950,Flat / Apartment,1059,2,2,2,Merton,London,No,medium
1675000,House,2565,4,4,4,Wandsworth,London,No,medium
950000,House,1360,4,4,4,Wandsworth,London,No,medium
1975000,Penthouse,2458,2,2,2,Camden,London,No,medium
3550000,House,1986,5,5,5,Kensington and Chelsea,London,No,medium
2375000,New development,2540,5,5,5,Wandsworth,London,No,medium
2325000,New development,2466,5,5,5,Wandsworth,London,No,medium
700000,House,1174,4,4,4,Loughton,Essex,No,medium
1350000,House,2312,4,4,4,Epping,Essex,No,medium
1000000,House,1549,4,4,4,Ealing,London,No,medium
1275000,House,2344,5,5,5,Esher,Surrey,No,medium
1200000,House,1760,4,4,4,Richmond Upon Thames,London,No,medium
1175000,House,1668,4,4,4,Wandsworth,London,No,medium
1300000,House,2177,4,4,4,Lambeth,London,No,medium
800000,Flat / Apartment,1035,2,2,2,Wandsworth,London,No,medium
1200000,House,1615,4,4,4,Hounslow,London,No,medium
1215000,New development,1091,3,3,3,Wandsworth,London,No,medium
1850000,House,1341,3,3,3,Kensington and Chelsea,London,No,medium
2275000,House,2652,5,5,5,Richmond Upon Thames,London,No,medium
800000,Flat / Apartment,1143,3,3,3,Wandsworth,London,No,medium
750000,Duplex,1522,4,4,4,Wandsworth,London,No,medium
1999995,House,2537,5,5,5,Richmond Upon Thames,London,No,medium
1099000,House,1554,4,4,4,Wandsworth,London,No,medium
1050000,House,1677,4,4,4,Northwood,Middlesex,No,medium
1999995,House,2073,4,4,4,Islington,London,No,medium
1200000,Flat / Apartment,1218,3,3,3,Camden,London,No,medium
2750000,House,2612,6,6,6,Richmond Upon Thames,London,No,medium
825000,House,1224,3,3,3,Wandsworth,London,No,medium
1695000,House,2205,4,4,4,Wandsworth,London,No,medium
3750000,House,2239,4,4,4,Westminster,London,No,medium
785000,New development,1263,2,2,2,Barnet,London,No,medium
1350000,Flat / Apartment,1023,2,2,2,Camden,London,No,medium
2500000,House,2458,5,5,5,Hammersmith and Fulham,London,No,medium
945000,House,1112,3,3,3,Richmond Upon Thames,London,No,medium
1250000,House,1380,3,3,3,Richmond Upon Thames,London,No,medium
2100000,House,1959,5,5,5,Richmond Upon Thames,London,No,medium
1095000,House,1238,3,3,3,Wandsworth,London,No,medium
1495000,Penthouse,1680,4,4,4,Wandsworth,London,No,medium
895000,Flat / Apartment,1221,3,3,3,Merton,London,No,medium
650000,Flat / Apartment,1087,3,3,3,Wandsworth,London,No,medium
525000,Flat / Apartment,1299,3,3,3,Buckhurst Hill,Essex,No,medium
2350000,House,1327,2,2,2,Kensington and Chelsea,London,No,medium
2100000,Flat / Apartment,2810,3,3,3,Esher,Surrey,No,medium
1000000,House,2590,4,4,4,Esher,Surrey,No,medium
780000,Penthouse,1010,2,2,2,Southwark,London,No,medium
1000000,House,2456,3,3,3,Wandsworth,London,No,medium
1300000,House,1457,4,4,4,Wandsworth,London,No,medium
2950000,House,2349,5,5,5,Westminster,London,No,medium
995000,House,1184,3,3,3,Merton,London,No,medium
1150000,House,1705,3,3,3,Wandsworth,London,No,medium
1675000,House,1749,4,4,4,Hackney,London,No,medium
2950000,House,2400,3,3,3,Richmond,Surrey,No,medium
1895000,House,1868,3,3,3,Islington,London,No,medium
1495000,House,2566,5,5,5,Surbiton,Surrey,No,medium
1250000,House,2032,6,6,6,Richmond,Surrey,No,medium
825000,Flat / Apartment,1026,3,3,3,Tower Hamlets,London,No,medium
2175000,House,2108,5,5,5,Richmond Upon Thames,London,No,medium
2250000,House,2332,5,5,5,Richmond Upon Thames,London,No,medium
975000,Flat / Apartment,1100,2,2,2,Wandsworth,London,No,medium
1735000,House,2144,4,4,4,Wandsworth,London,No,medium
1375000,House,1335,3,3,3,Merton,London,No,medium
1295000,House,1811,4,4,4,Wandsworth,London,No,medium
1950000,House,1873,5,5,5,Camden,London,No,medium
995000,Flat / Apartment,1243,2,2,2,Twickenham,Middlesex,No,medium
1295000,Flat / Apartment,1366,2,2,2,Camden,London,No,medium
2150000,Flat / Apartment,1672,3,3,3,Westminster,London,Yes,medium
1250000,House,1901,4,4,4,Woodford Green,Essex,No,medium
2150000,Flat / Apartment,1806,4,4,4,Kensington and Chelsea,London,No,medium
1895000,House,2132,5,5,5,Islington,London,No,medium
1200000,Flat / Apartment,1355,2,2,2,Islington,London,No,medium
1100000,House,1069,2,2,2,Camden,London,No,medium
1000000,New development,2258,4,4,4,Ealing,London,No,medium
1450000,House,1921,4,4,4,Wandsworth,London,No,medium
1295000,House,1674,4,4,4,Wandsworth,London,No,medium
2600000,Flat / Apartment,1500,3,3,3,Kensington and Chelsea,London,No,medium
1160000,Penthouse,1112,2,2,2,Merton,London,No,medium
2750000,House,2999,7,7,7,Twickenham,Middlesex,No,medium
899950,Flat / Apartment,1115,3,3,3,Kensington and Chelsea,London,No,medium
1650000,Flat / Apartment,1055,2,2,2,Kensington and Chelsea,London,No,medium
2975000,Flat / Apartment,1657,3,3,3,Kensington and Chelsea,London,No,medium
1700000,Flat / Apartment,1045,2,2,2,Kensington and Chelsea,London,No,medium
2600000,Flat / Apartment,1722,3,3,3,Kensington and Chelsea,London,No,medium
1895000,Flat / Apartment,1522,2,2,2,Kensington and Chelsea,London,No,medium
1850000,Flat / Apartment,1480,3,3,3,Kensington and Chelsea,London,No,medium
2895000,Flat / Apartment,1850,3,3,3,Kensington and Chelsea,London,No,medium
1250000,Flat / Apartment,1317,3,3,3,Kensington and Chelsea,London,No,medium
4250000,Flat / Apartment,2713,6,6,6,Kensington and Chelsea,London,No,medium
1300000,Flat / Apartment,1162,2,2,2,Kensington and Chelsea,London,No,medium
1550000,House,2602,4,4,4,Esher,Surrey,No,medium
1325000,House,2410,5,5,5,Thames Ditton,Surrey,No,medium
1450000,House,1899,4,4,4,Richmond Upon Thames,London,No,medium
1175000,House,1503,4,4,4,Wandsworth,London,No,medium
850000,House,1167,3,3,3,Wandsworth,London,No,medium
1535000,House,2352,5,5,5,Wandsworth,London,No,medium
725000,House,1344,5,5,5,Richmond,Surrey,No,medium
1295000,Flat / Apartment,1702,4,4,4,Wandsworth,London,No,medium
1250000,Flat / Apartment,1061,2,2,2,Camden,London,No,medium
1350000,Flat / Apartment,1225,2,2,2,Camden,London,No,medium
1225000,House,2289,5,5,5,Northwood,Middlesex,No,medium
585000,Flat / Apartment,1032,2,2,2,Northwood,Middlesex,No,medium
4200000,House,2968,3,3,3,Islington,London,No,medium
1375000,House,1340,3,3,3,Islington,London,No,medium
2950000,House,2740,4,4,4,Haringey,London,No,medium
1950000,House,1795,3,3,3,Hammersmith and Fulham,London,No,medium
1250000,House,1980,4,4,4,Esher,Surrey,No,medium
975000,Penthouse,1634,3,3,3,Esher,Surrey,No,medium
1100000,House,1716,4,4,4,Surbiton,Surrey,No,medium
900000,House,1989,3,3,3,Lambeth,London,No,medium
1095000,House,2642,3,3,3,Richmond Upon Thames,London,No,medium
1350000,House,1723,4,4,4,Wandsworth,London,No,medium
1275000,House,2711,5,5,5,Hertfordshire,London,No,medium
975000,Flat / Apartment,1013,2,2,2,Wandsworth,London,No,medium
3950000,House,2530,6,6,6,Kensington and Chelsea,London,No,medium
1750000,House,2223,4,4,4,Barnet,London,No,medium
950000,House,1258,4,4,4,Ealing,London,No,medium
1849950,House,2372,5,5,5,Lambeth,London,No,medium
1275000,House,1419,3,3,3,Hammersmith and Fulham,London,No,medium
3000000,House,2432,4,4,4,Westminster,London,No,medium
1850000,House,2088,4,4,4,Wandsworth,London,No,medium
1085000,House,1705,3,3,3,Hackney,London,No,medium
1595000,House,1679,4,4,4,Hammersmith and Fulham,London,No,medium
850000,House,1336,3,3,3,Esher,Surrey,No,medium
1500000,House,2084,5,5,5,Wandsworth,London,No,medium
1799995,New development,1236,2,2,2,City Of London,London,Yes,medium
2700000,House,2685,5,5,5,Hammersmith and Fulham,London,No,medium
1150000,House,1301,4,4,4,Hounslow,London,No,medium
2475000,House,2406,5,5,5,Richmond Upon Thames,London,No,medium
950000,House,1397,3,3,3,Richmond,Surrey,No,medium
1495000,House,1892,5,5,5,Wandsworth,London,No,medium
1650000,House,2048,4,4,4,Hackney,London,No,medium
995000,House,1716,5,5,5,Wandsworth,London,No,medium
1595000,House,2287,5,5,5,Wandsworth,London,No,medium
1500000,Flat / Apartment,1438,3,3,3,Wandsworth,London,No,medium
3250000,House,2989,4,4,4,Richmond,Surrey,No,medium
895000,Flat / Apartment,1039,2,2,2,Wandsworth,London,No,medium
799999,Flat / Apartment,1076,3,3,3,Lambeth,London,No,medium
1395000,House,1918,3,3,3,Lambeth,London,No,medium
500000,Flat / Apartment,1008,3,3,3,Woodford Green,Essex,No,medium
1550000,House,1378,3,3,3,Hackney,London,No,medium
2850000,Flat / Apartment,1752,2,2,2,Camden,London,No,medium
2250000,Flat / Apartment,2557,3,3,3,Hammersmith and Fulham,London,No,medium
1225000,House,1758,4,4,4,Richmond Upon Thames,London,No,medium
1350000,Flat / Apartment,2264,2,2,2,Tower Hamlets,London,No,medium
1195000,House,1668,4,4,4,Ealing,London,No,medium
1345000,Flat / Apartment,1030,3,3,3,Southwark,London,No,medium
1400000,Flat / Apartment,1145,2,2,2,Lambeth,London,No,medium
1750000,Flat / Apartment,1232,2,2,2,Southwark,London,No,medium
2350000,House,1844,4,4,4,Camden,London,No,medium
1075000,Flat / Apartment,1142,3,3,3,Westminster,London,No,medium
1350000,House,1637,4,4,4,Wandsworth,London,No,medium
2250000,Flat / Apartment,1348,2,2,2,Westminster,London,Yes,medium
1425000,House,1761,3,3,3,Islington,London,No,medium
995000,New development,1681,3,3,3,East Molesey,Surrey,No,medium
2500000,House,2413,5,5,5,Wandsworth,London,No,medium
1200000,House,1585,4,4,4,Wandsworth,London,No,medium
1750000,House,1891,5,5,5,Richmond Upon Thames,London,No,medium
2249000,House,2600,5,5,5,Merton,London,No,medium
2500000,Flat / Apartment,2132,2,2,2,Tower Hamlets,London,No,medium
700000,Bungalow,1301,3,3,3,Northwood,Middlesex,No,medium
1595000,House,2046,4,4,4,Wandsworth,London,No,medium
1095000,House,1728,4,4,4,Loughton,Essex,No,medium
1325000,House,2659,5,5,5,Woodford Green,Essex,No,medium
699950,House,1255,1,1,1,Islington,London,No,medium
1095000,House,2442,5,5,5,Thames Ditton,Surrey,No,medium
2166000,New development,1236,2,2,2,City Of London,London,Yes,medium
2950000,New development,2768,4,4,4,Wandsworth,London,No,medium
2975000,House,2041,3,3,3,Kensington and Chelsea,London,No,medium
680000,House,1125,3,3,3,Richmond,Surrey,No,medium
675000,House,1153,4,4,4,Loughton,Essex,No,medium
1265000,House,2568,5,5,5,Epping,Essex,No,medium
3500000,House,2401,4,4,4,Kensington and Chelsea,London,No,medium
1325000,House,1595,4,4,4,Wandsworth,London,No,medium
2400000,House,2850,6,6,6,Wandsworth,London,No,medium
1150000,Flat / Apartment,1302,2,2,2,Tower Hamlets,London,No,medium
550000,New development,1023,2,2,2,Newham,London,No,medium
2000000,House,2222,5,5,5,Hounslow,London,No,medium
900000,House,1223,3,3,3,Wandsworth,London,No,medium
875000,House,1061,3,3,3,Wandsworth,London,No,medium
1695000,House,1938,4,4,4,Hackney,London,No,medium
850000,House,1213,4,4,4,Hackney,London,No,medium
2000000,Flat / Apartment,2401,3,3,3,Tower Hamlets,London,No,medium
1750000,Flat / Apartment,1239,3,3,3,Camden,London,No,medium
1250000,House,1880,4,4,4,Hertfordshire,London,No,medium
1050000,Flat / Apartment,1309,3,3,3,Westminster,London,Yes,medium
1195000,House,2737,4,4,4,Waltham Abbey,Essex,No,medium
3000000,Flat / Apartment,2427,4,4,4,Camden,London,No,medium
2150000,House,2416,5,5,5,Hammersmith and Fulham,London,No,medium
1800000,House,2129,5,5,5,Richmond Upon Thames,London,No,medium
1295000,House,1248,3,3,3,Richmond Upon Thames,London,No,medium
1125000,House,2137,5,5,5,Wandsworth,London,No,medium
1025000,House,1556,4,4,4,Wandsworth,London,No,medium
1675000,House,2346,5,5,5,Wandsworth,London,No,medium
2520000,House,2638,5,5,5,Hammersmith and Fulham,London,No,medium
865000,Flat / Apartment,1023,2,2,2,Hammersmith and Fulham,London,No,medium
1350000,House,1295,3,3,3,Wandsworth,London,No,medium
775000,Flat / Apartment,1066,3,3,3,Wandsworth,London,No,medium
1195000,House,1697,4,4,4,Wandsworth,London,No,medium
725000,Penthouse,1200,3,3,3,Hackney,London,No,medium
2100000,House,2296,4,4,4,Richmond,Surrey,No,medium
1475000,House,1894,4,4,4,Wandsworth,London,No,medium
2250000,Flat / Apartment,1297,2,2,2,Westminster,London,No,medium
825000,Flat / Apartment,1027,3,3,3,Hammersmith and Fulham,London,No,medium
1850000,House,1678,5,5,5,Hammersmith and Fulham,London,No,medium
1750000,Flat / Apartment,1390,3,3,3,Hammersmith and Fulham,London,No,medium
599950,Flat / Apartment,1128,3,3,3,Ealing,London,No,medium
2650000,House,2229,4,4,4,Richmond,Surrey,No,medium
1300000,House,2484,4,4,4,Richmond,Surrey,No,medium
4500000,House,2742,6,6,6,Westminster,London,No,medium
1500000,House,1327,4,4,4,Islington,London,No,medium
2250000,House,2389,5,5,5,Hounslow,London,No,medium
1700000,House,2033,5,5,5,Hounslow,London,No,medium
3450000,House,2160,4,4,4,Kensington and Chelsea,London,No,medium
1250000,House,1810,3,3,3,Wandsworth,London,No,medium
1150000,House,1468,3,3,3,Wandsworth,London,No,medium
625000,House,1213,4,4,4,Hertfordshire,London,No,medium
575000,Flat / Apartment,1092,2,2,2,Northwood,Middlesex,No,medium
2100000,House,2325,5,5,5,Wandsworth,London,No,medium
1399000,House,1456,3,3,3,Wandsworth,London,No,medium
2275000,House,1969,4,4,4,Islington,London,No,medium
1995000,House,2707,5,5,5,Richmond Upon Thames,London,No,medium
899000,House,1109,3,3,3,Richmond Upon Thames,London,No,medium
1575000,House,2050,5,5,5,Richmond Upon Thames,London,No,medium
1250000,House,1683,4,4,4,Wandsworth,London,No,medium
995000,House,1423,5,5,5,Hounslow,London,No,medium
850000,House,1163,3,3,3,Hounslow,London,No,medium
2400000,Flat / Apartment,1898,4,4,4,Kensington and Chelsea,London,No,medium
875000,House,1334,5,5,5,Wandsworth,London,No,medium
925000,Flat / Apartment,1082,2,2,2,Lambeth,London,No,medium
1300000,House,2547,5,5,5,Brent,London,No,medium
2395000,House,2212,4,4,4,Islington,London,No,medium
2550000,House,2241,5,5,5,Islington,London,No,medium
1650000,House,1716,5,5,5,Hammersmith and Fulham,London,No,medium
1250000,House,1700,4,4,4,Ealing,London,No,medium
1325000,House,1800,4,4,4,Wandsworth,London,No,medium
1350000,Flat / Apartment,1862,3,3,3,Merton,London,No,medium
1225000,House,1681,4,4,4,Merton,London,No,medium
4495000,House,2607,4,4,4,Westminster,London,No,medium
1050000,Flat / Apartment,1155,2,2,2,Wandsworth,London,No,medium
2100000,New development,2132,4,4,4,Wandsworth,London,No,medium
1075000,House,2096,4,4,4,Loughton,Essex,No,medium
1800000,Flat / Apartment,1405,3,3,3,Camden,London,No,medium
775000,Flat / Apartment,1368,3,3,3,Wandsworth,London,No,medium
2050000,New development,2875,4,4,4,Hounslow,London,No,medium
885000,Flat / Apartment,1258,2,2,2,Wandsworth,London,No,medium
2400000,House,2803,6,6,6,Wandsworth,London,No,medium
825000,House,1388,3,3,3,Merton,London,No,medium
2250000,House,2946,4,4,4,Richmond Upon Thames,Surrey,No,medium
1125000,House,1566,5,5,5,Wandsworth,London,No,medium
1000000,House,1306,4,4,4,Wandsworth,London,No,medium
600000,House,1041,2,2,2,Northwood,Middlesex,No,medium
2050000,House,2202,3,3,3,Wandsworth,London,No,medium
1675000,Flat / Apartment,1101,2,2,2,Westminster,London,No,medium
1375000,Flat / Apartment,1002,2,2,2,Westminster,London,Yes,medium
3850000,House,2285,4,4,4,Kensington and Chelsea,London,No,medium
2500000,House,2537,6,6,6,Islington,London,No,medium
1050000,House,1338,3,3,3,Richmond Upon Thames,London,No,medium
1775000,House,2200,4,4,4,Tower Hamlets,London,No,medium
2700000,House,2953,7,7,7,Hounslow,London,No,medium
3200000,House,2988,4,4,4,Kensington and Chelsea,London,No,medium
800000,Flat / Apartment,1428,4,4,4,Wandsworth,London,No,medium
1200000,House,1662,4,4,4,Richmond,Surrey,No,medium
2300000,House,2800,6,6,6,Richmond Upon Thames,London,No,medium
2200000,House,2354,5,5,5,Hounslow,London,No,medium
2775000,Flat / Apartment,1711,3,3,3,Westminster,London,No,medium
750000,Flat / Apartment,1076,3,3,3,Merton,London,No,medium
1195000,House,1538,3,3,3,Wandsworth,London,No,medium
1425000,House,2173,5,5,5,Wandsworth,London,No,medium
899950,House,2915,5,5,5,Coulsdon,Surrey,No,medium
2000000,House,2149,5,5,5,Wandsworth,London,No,medium
1490000,House,1875,5,5,5,Wandsworth,London,No,medium
1750000,House,2364,5,5,5,Wandsworth,London,No,medium
2000000,New development,2347,4,4,4,Wandsworth,London,No,medium
2000000,House,2078,4,4,4,Islington,London,No,medium
1050000,Flat / Apartment,1186,3,3,3,Camden,London,No,medium
1150000,House,1906,5,5,5,Hammersmith and Fulham,London,No,medium
1825000,House,2100,4,4,4,Richmond Upon Thames,London,No,medium
1325000,House,1795,4,4,4,Wandsworth,London,No,medium
1450000,House,1950,4,4,4,Wandsworth,London,No,medium
895000,House,1112,3,3,3,Wandsworth,London,No,medium
1499995,New development,1142,2,2,2,City Of London,London,Yes,medium
1050000,House,1261,3,3,3,Richmond Upon Thames,London,No,medium
2750000,House,2637,4,4,4,Richmond Upon Thames,London,No,medium
1785000,House,2061,5,5,5,Wandsworth,London,No,medium
2450000,House,2300,5,5,5,Richmond,Surrey,No,medium
1600000,House,2071,4,4,4,Northwood,Middlesex,No,medium
2000000,New development,1688,4,4,4,Hammersmith and Fulham,London,No,medium
1595000,House,1828,3,3,3,Islington,London,No,medium
995000,House,1310,4,4,4,Wandsworth,London,No,medium
1050000,House,1355,4,4,4,Ealing,London,No,medium
650000,Flat / Apartment,1106,2,2,2,Merton,London,No,medium
899000,House,1168,3,3,3,Wandsworth,London,No,medium
995000,House,1055,3,3,3,Wandsworth,London,No,medium
1695000,House,2368,5,5,5,Wandsworth,London,No,medium
950000,House,2348,4,4,4,Northwood,Middlesex,No,medium
1150000,Flat / Apartment,1582,3,3,3,Lambeth,London,No,medium
2300000,House,2362,5,5,5,Camden,London,No,medium
1300000,House,1496,4,4,4,Richmond Upon Thames,London,No,medium
1650000,House,1648,4,4,4,Hammersmith and Fulham,London,No,medium
1550000,House,1884,4,4,4,Merton,London,No,medium
1000000,Penthouse,1190,3,3,3,Wandsworth,London,No,medium
600000,House,1202,4,4,4,Hertfordshire,London,No,medium
950000,Flat / Apartment,1023,2,2,2,Islington,London,No,medium
700000,Flat / Apartment,1121,2,2,2,Brentford,Middlesex,No,medium
1150000,House,1580,4,4,4,Ealing,London,No,medium
1450000,House,2000,5,5,5,Wandsworth,London,No,medium
1550000,House,2328,5,5,5,Lambeth,London,No,medium
730000,Penthouse,1127,3,3,3,Newham,London,No,medium
860000,House,1010,2,2,2,Wandsworth,London,No,medium
1295000,House,1940,5,5,5,Wandsworth,London,No,medium
595000,Flat / Apartment,1452,3,3,3,Wandsworth,London,No,medium
1600000,House,1875,4,4,4,Wandsworth,London,No,medium
3995000,New development,2694,3,3,3,Westminster,London,Yes,medium
3000000,House,2011,4,4,4,Camden,London,No,medium
2500000,House,2907,5,5,5,Hammersmith and Fulham,London,No,medium
1350000,House,2545,4,4,4,Esher,Surrey,No,medium
1175000,House,1263,3,3,3,Richmond Upon Thames,London,No,medium
2100000,House,2360,4,4,4,Wandsworth,London,No,medium
745000,Flat / Apartment,1181,3,3,3,Wandsworth,London,No,medium
2395000,House,2443,5,5,5,Merton,London,No,medium
1250000,Penthouse,1600,2,2,2,Tower Hamlets,London,No,medium
850000,Flat / Apartment,1254,3,3,3,Hackney,London,No,medium
1285000,House,1011,3,3,3,Richmond,Surrey,No,medium
795000,House,2472,5,5,5,Wandsworth,London,No,medium
835000,House,1297,3,3,3,Wandsworth,London,No,medium
925000,Bungalow,1270,2,2,2,Northwood,Middlesex,No,medium
995000,House,1889,4,4,4,Woodford Green,Essex,No,medium
1195000,House,1720,4,4,4,Woodford Green,Essex,No,medium
1395000,House,2427,5,5,5,Loughton,Essex,No,medium
1200000,House,1298,4,4,4,Islington,London,No,medium
1050000,House,1206,2,2,2,Islington,London,No,medium
575000,Flat / Apartment,1034,2,2,2,Hackney,London,No,medium
2650000,House,2311,2,2,2,Islington,London,No,medium
1050000,House,1248,4,4,4,Islington,London,No,medium
1690000,House,2099,4,4,4,Hammersmith and Fulham,London,No,medium
1650000,House,2644,4,4,4,Esher,Surrey,No,medium
1750000,Flat / Apartment,1189,2,2,2,Southwark,London,No,medium
575000,New development,1023,2,2,2,Newham,London,No,medium
1450000,House,1981,3,3,3,Wandsworth,London,No,medium
1995000,House,2188,4,4,4,Westminster,London,No,medium
1250000,House,1962,5,5,5,Wandsworth,London,No,medium
1750000,House,2266,5,5,5,Wandsworth,London,No,medium
1675000,House,2485,6,6,6,Wandsworth,London,No,medium
1700000,House,1958,4,4,4,Hackney,London,No,medium
2100000,House,2565,5,5,5,Wandsworth,London,No,medium
1450000,Mews,1568,4,4,4,Camden,London,No,medium
3050000,House,2599,5,5,5,Wandsworth,London,No,medium
1450000,House,1669,4,4,4,Wandsworth,London,No,medium
1450000,House,2136,5,5,5,Wandsworth,London,No,medium
1650000,House,2270,4,4,4,Wandsworth,London,No,medium
2100000,New development,2132,4,4,4,Wandsworth,London,No,medium
2000000,New development,1693,4,4,4,Hammersmith and Fulham,London,No,medium
899000,Flat / Apartment,1003,2,2,2,Islington,London,No,medium
995000,New development,1561,3,3,3,Hackney,London,No,medium
1399000,Flat / Apartment,1351,2,2,2,Hammersmith and Fulham,London,No,medium
1250000,Flat / Apartment,1253,3,3,3,Hammersmith and Fulham,London,No,medium
800000,House,1018,2,2,2,Richmond Upon Thames,London,No,medium
2650000,House,2607,5,5,5,Hammersmith and Fulham,London,No,medium
1895000,House,2503,5,5,5,Wandsworth,London,No,medium
1100000,Flat / Apartment,1236,2,2,2,Wandsworth,London,No,medium
2485000,New development,2603,5,5,5,Wandsworth,London,No,medium
1895000,Flat / Apartment,1438,2,2,2,Westminster,London,Yes,medium
3300000,House,1889,4,4,4,Kensington and Chelsea,London,No,medium
1225000,House,1163,3,3,3,Hammersmith and Fulham,London,No,medium
850000,House,1389,3,3,3,Ealing,London,No,medium
1375000,House,2441,5,5,5,Ealing,London,No,medium
1850000,House,2766,6,6,6,Ealing,London,No,medium
1695000,House,1705,4,4,4,Hammersmith and Fulham,London,No,medium
785000,House,1098,3,3,3,Hammersmith and Fulham,London,No,medium
1450000,House,2028,5,5,5,Merton,London,No,medium
1795000,House,2336,5,5,5,Merton,London,No,medium
2900000,Flat / Apartment,1677,4,4,4,Westminster,London,No,medium
2000000,House,1719,4,4,4,Richmond,Surrey,No,medium
4950000,House,2861,5,5,5,Westminster,London,No,medium
2100000,New development,1688,4,4,4,Hammersmith and Fulham,London,No,medium
1195000,House,2150,5,5,5,Ealing,London,No,medium
1750000,Flat / Apartment,1134,2,2,2,Kensington and Chelsea,London,No,medium
1195000,House,1823,5,5,5,Wandsworth,London,No,medium
1100000,House,1449,5,5,5,Wandsworth,London,No,medium
2050000,House,2563,5,5,5,Wandsworth,London,No,medium
1225000,House,2337,5,5,5,Lambeth,London,No,medium
